Mean_ax,RMS_ax,STD_ax,Peak_ax,Mean_ay,RMS_ay,STD_ay,Peak_ay,Mean_az,RMS_az,STD_az,Peak_az,Mean_current,RMS_current,STD_current,Peak_current,Mean_voltage,Mean_temp,label,session_id
-0.33697265625,0.3465023617794689,0.080705115442389,0.714,0.651580078125,0.657408660183584,0.0873472854471957,0.983,-2.05911328125,2.0591938131599585,0.0182114012670194,2.114,0.71387109375,0.7149756633751599,0.0397273297231101,0.822,24.177576171875003,49.0643359375,Misalignment,Misalignment_s2
-0.33907421875,0.3511573610042939,0.0913245113131033,0.697,0.6367519531249999,0.6430144538738028,0.0895239525608806,1.127,-2.0579453125,2.0580241263618606,0.0180109812830213,2.106,0.71555859375,0.716469313609278,0.0361133805434005,0.816,24.17776953125,49.0562890625,Misalignment,Misalignment_s2
-0.3439453125,0.352099961392358,0.0753392648077836,0.665,0.6378515625,0.6436261349281118,0.0860231700113905,1.056,-2.05358203125,2.0536676157015403,0.0187487788502084,2.114,0.711666015625,0.7126841387603803,0.0380810168596146,0.794,24.17769921875,49.07582031250001,Misalignment,Misalignment_s2
-0.3348359374999999,0.3464520281546927,0.0889601189915801,0.663,0.64759375,0.6543744836435403,0.0939590325870136,1.22,-2.055783203125,2.0558706265723834,0.0189592972506891,2.104,0.7157011718749999,0.7165751293588307,0.035380059247784,0.817,24.17771875,49.077734375000006,Misalignment,Misalignment_s2
-0.333162109375,0.3441554058261689,0.0862899312560598,0.687,0.6539726562499999,0.660079827677115,0.0895831668538757,1.122,-2.057751953125,2.057833952526752,0.0183705084884116,2.116,0.719923828125,0.720901777669382,0.0375373779681061,0.808,24.177765625,49.107265625,Misalignment,Misalignment_s2
-0.337291015625,0.34731140622016,0.0828250183777885,0.739,0.648447265625,0.6548246410657399,0.0911671774836519,1.059,-2.0565078125,2.05663439986,0.0228182342429217,2.128,0.7235410156250001,0.7245172166799247,0.0375978187395027,0.817,24.178439453125,49.08671875,Misalignment,Misalignment_s2
-0.3363945312499999,0.3473485674992053,0.0865433226126821,0.756,0.651068359375,0.6571710248172655,0.0893518174416214,1.049,-2.0567949218750003,2.056884199785716,0.0191640464760876,2.104,0.721298828125,0.7221619329637052,0.0352967132659219,0.825,24.178109375,49.08011718750001,Misalignment,Misalignment_s2
-0.335646484375,0.3489433687711732,0.0954091826611981,0.829,0.6510859375,0.6584774993783007,0.0983855638660779,1.063,-2.0575546875,2.057642689462872,0.0190301194630339,2.15,0.7219921874999999,0.7230068750753689,0.0382912861525287,0.82,24.177966796875005,49.07652343750001,Misalignment,Misalignment_s2
-0.3403476562499999,0.351995971656637,0.089803323700361,0.714,0.6482929687500001,0.6527833915243249,0.0764354820702501,1.054,-2.05895703125,2.059028663973016,0.0171750554201878,2.101,0.7268476562499999,0.7278505893854521,0.0381964013047281,0.833,24.177869140625003,49.06808593750001,Misalignment,Misalignment_s2
-0.342587890625,0.354080816494448,0.0894805107634508,0.861,0.648486328125,0.6535912405820821,0.0815290868376423,1.024,-2.056822265625,2.056922097132479,0.0202652732800952,2.106,0.72820703125,0.7291271590487491,0.0366187615924067,0.809,24.178037109375,49.09109375,Misalignment,Misalignment_s2
-0.34147265625,0.3533659355045418,0.0909060471507222,0.773,0.6469140625,0.6520910955342052,0.0820060523055834,1.01,-2.0576972656250003,2.057783539564627,0.0188430024816427,2.15,0.7268046875,0.7277757934066988,0.0375839287033346,0.828,24.17759765625,49.107265625,Misalignment,Misalignment_s2
-0.3360234375000001,0.3473022481391389,0.0877900963274536,0.724,0.650150390625,0.6554742840946356,0.0833726974466756,1.103,-2.057369140625,2.057449731216871,0.0182103181829416,2.138,0.717599609375,0.7183424945338575,0.0326609870942752,0.83,24.177923828125003,49.10656250000001,Misalignment,Misalignment_s2
-0.335353515625,0.3484105735111594,0.0944878155760195,0.631,0.647048828125,0.6534324171849183,0.0911138729842454,1.081,-2.0584472656249995,2.0585280765141083,0.0182399681423979,2.128,0.728783203125,0.7297204529497067,0.0369727236755691,0.816,24.177595703125,49.12203124999999,Misalignment,Misalignment_s2
-0.334966796875,0.3473043710808647,0.0917473223760644,0.712,0.64669140625,0.6534855135397035,0.0939869219021852,1.107,-2.059091796875,2.05917128402499,0.0180927884862654,2.106,0.733478515625,0.7344425301397823,0.0376177776413178,0.822,24.177677734375,49.13402343749999,Misalignment,Misalignment_s2
-0.334185546875,0.3437215868939205,0.0804024225799955,0.658,0.650314453125,0.6563304608412786,0.0886610731091,0.995,-2.056697265625,2.0567851644959485,0.0190150062128097,2.123,0.7456875000000001,0.7467508186512085,0.0398363841230601,0.88,24.178162109375,49.1504296875,Misalignment,Misalignment_s2
-0.3365859375,0.3467769343360368,0.0834514761088507,0.778,0.647318359375,0.6518129989091005,0.0764141816872584,0.961,-2.057494140625,2.057594214409604,0.0202931630276732,2.109,0.7305156249999999,0.7315955406891502,0.0397360892276702,0.825,24.177925781250003,49.15359375,Misalignment,Misalignment_s2
-0.3351601562499999,0.3444452911475928,0.0794369451591989,0.726,0.6416230468749999,0.6479003543297573,0.0899707444643343,1.049,-2.05869921875,2.0587838377607786,0.0186659407247438,2.15,0.7300351562499999,0.7313578366000122,0.0439653931551633,0.856,24.17809765625,49.15742187499999,Misalignment,Misalignment_s2
-0.33417578125,0.3433173925557078,0.0786980257516168,0.651,0.655240234375,0.6604217239882596,0.0825656633947797,0.99,-2.05778125,2.057850545396215,0.0168876977690122,2.114,0.725283203125,0.7263594622219601,0.039526492686741,0.829,24.178021484375,49.15570312499999,Misalignment,Misalignment_s2
-0.338580078125,0.3506853474136394,0.0913440944314075,0.78,0.6511250000000001,0.657435135227233,0.0908690893882512,1.073,-2.05492578125,2.055063404777636,0.0237830025507114,2.099,0.72690234375,0.7277785092964412,0.0357007177029655,0.814,24.177925781250003,49.178125,Misalignment,Misalignment_s2
-0.3366484375,0.3465216274365137,0.0821283617884747,0.741,0.648974609375,0.6536576371776168,0.0781041805999599,1.02,-2.057806640625,2.05788744216232,0.0182360743864215,2.15,0.7229414062499999,0.7238242270874538,0.0357384225732258,0.843,24.177677734375,49.182890625,Misalignment,Misalignment_s2
-0.34066796875,0.3508471889583839,0.0838992554659993,0.697,0.6484121093750002,0.652669860852809,0.0744290513273415,0.941,-2.056556640625,2.056656505696047,0.0202673708973216,2.143,0.722658203125,0.7235009542905766,0.0349106332729906,0.817,24.177716796875,49.1934375,Misalignment,Misalignment_s2
-0.33146875,0.3435083298207628,0.0901467715988071,0.834,0.641599609375,0.6481425820300847,0.0918626577585931,1.078,-2.057841796875,2.05794652515332,0.0207614889855289,2.14,0.718013671875,0.7187785442701562,0.0331506063851754,0.797,24.177947265625,49.1901171875,Misalignment,Misalignment_s2
-0.34066796875,0.3509115362167508,0.0841679352113916,0.729,0.6417773437500001,0.6475280007217835,0.0861066360273372,1.005,-2.0578203125,2.057901338249419,0.0182614191987464,2.101,0.72809375,0.72930647439451,0.0420407517141106,0.836,24.177609375000003,49.2498828125,Misalignment,Misalignment_s2
-0.3370468749999999,0.3450257066962547,0.0737708772754152,0.656,0.64596484375,0.651490529598282,0.0846719008602504,1.061,-2.0569609375,2.057076358459075,0.0217909644203989,2.099,0.727822265625,0.7286011787901354,0.0336812617766458,0.817,24.17762109375,49.24410156249999,Misalignment,Misalignment_s2
-0.345138671875,0.3565548613336032,0.0895023257629994,0.897,0.6508203124999999,0.6574216505124394,0.0929308743093614,1.142,-2.055884765625,2.055985776621977,0.0203799936926834,2.106,0.7309355468750001,0.7320213146337509,0.0398551300671529,0.857,24.177468750000003,49.26609375,Misalignment,Misalignment_s2
-0.333990234375,0.3452850922381026,0.0875917705267313,0.646,0.650173828125,0.6564751057375481,0.0907389534566492,1.085,-2.058384765625,2.058462104661664,0.0178435694590185,2.145,0.716142578125,0.7172191455436582,0.0392824455813696,0.812,24.177640625,49.26656249999999,Misalignment,Misalignment_s2
-0.338775390625,0.3481465349039467,0.0802324402751384,0.744,0.6480585937500001,0.6538299783774066,0.0866815994993889,0.934,-2.056412109375,2.056533452632579,0.0223400584766029,2.15,0.717396484375,0.7183928773114854,0.0378234104525937,0.833,24.1775625,49.27296874999999,Misalignment,Misalignment_s2
-0.332302734375,0.3416005954281623,0.0791571823890491,0.697,0.6553535156249999,0.6606799631227476,0.0837244482205041,1.088,-2.058841796875,2.058932490868296,0.0193250457605212,2.15,0.7197480468749999,0.720790574809615,0.0387530870253945,0.826,24.17772265625,49.27210937499999,Misalignment,Misalignment_s2
-0.3367265625,0.348562146987449,0.0900599379271027,0.748,0.643576171875,0.6483766552779141,0.0787527656917232,1.044,-2.0573203125,2.057421546955072,0.020409646001397,2.175,0.719634765625,0.720617889438033,0.0376290669825378,0.841,24.177814453125,49.28761718749999,Misalignment,Misalignment_s2
-0.334486328125,0.3462512155890214,0.0894919023952996,0.9,0.6483046875,0.6529109966383244,0.0774196467104916,0.941,-2.05655078125,2.0566478376535446,0.0199802969200822,2.109,0.7226171875,0.7234056877454724,0.0337666905705881,0.822,24.178138671875004,49.2853515625,Misalignment,Misalignment_s2
-0.3362421875,0.3482086187725686,0.0905010139872191,0.753,0.6455488281249999,0.6506448979306032,0.081274188458355,1.068,-2.055291015625,2.0553991852063374,0.0210867645225863,2.143,0.71963671875,0.7206779983763554,0.0387268688442972,0.814,24.178109375,49.29785156249999,Misalignment,Misalignment_s2
-0.33978515625,0.3495654165800015,0.0821098536164392,0.587,0.648513671875,0.653755627067083,0.0826222567658366,1.007,-2.0570742187499995,2.0571768332930205,0.0205470677123804,2.136,0.73048046875,0.731463029867197,0.0379005123617118,0.825,24.17809375,49.279765625,Misalignment,Misalignment_s2
-0.336828125,0.347037625166566,0.0835579289489296,0.756,0.6484375,0.6535160342571941,0.0813143014788911,1.042,-2.0572265625,2.0573317519301546,0.020804039137475,2.148,0.72279296875,0.7237271099575447,0.03675940713697,0.82,24.178037109375,49.302656249999984,Misalignment,Misalignment_s2
-0.340830078125,0.351647148142673,0.0865481059421949,0.675,0.6547499999999999,0.6603073089005603,0.0854878920520327,1.056,-2.0576796875,2.057757536281911,0.0178992115720873,2.104,0.7297402343749999,0.7306869400070559,0.0371832574043085,0.85,24.178048828125,49.311953125,Misalignment,Misalignment_s2
-0.33621484375,0.3466125921868679,0.0842607138865028,0.724,0.6517734374999999,0.65784836303665,0.0891955992156204,1.11,-2.057173828125,2.0572807565638978,0.0209750376795361,2.145,0.73455859375,0.735840285511231,0.0434119583671649,0.833,24.177789062500004,49.34929687499999,Misalignment,Misalignment_s2
-0.342873046875,0.3520217805539523,0.0797333538177659,0.709,0.64734375,0.6527127616484528,0.0835465053409626,1.029,-2.0573515625,2.0574478938572174,0.0199094001996191,2.106,0.7282890625,0.7289877667440655,0.0319093325748298,0.813,24.17774609375,49.32222656249999,Misalignment,Misalignment_s2
-0.33691015625,0.349126874099875,0.0915484616711312,0.709,0.6469882812500001,0.6532860596869108,0.0904922079873228,1.056,-2.05650390625,2.0565866280304728,0.0184456545625578,2.167,0.727822265625,0.7287763543154889,0.0372790057521246,0.822,24.177648437500004,49.352734375,Misalignment,Misalignment_s2
-0.3373515625,0.3493882097234393,0.090917789087497,0.841,0.6485937500000001,0.6544347393934707,0.0872409054626182,1.002,-2.05585546875,2.0559419070100207,0.0188524961402402,2.15,0.731267578125,0.7321011859602298,0.0349267185342686,0.817,24.17801953125,49.38527343749999,Misalignment,Misalignment_s2
-0.3348808593749999,0.3461132881053904,0.0874598092119258,0.783,0.6586093749999999,0.6650112546040104,0.0920524845515284,1.176,-2.055640625,2.0557399718912044,0.020210217239292,2.106,0.72423828125,0.7249247293900588,0.0315400579152274,0.807,24.178400390625,49.360234375,Misalignment,Misalignment_s2
-0.3379453125,0.3492329653147022,0.0880717311160473,0.741,0.6458203124999999,0.6527504338614031,0.0948643919953759,1.012,-2.053328125,2.053439246308799,0.021362335200871,2.15,0.7276328125,0.7284493376344027,0.0344808305198677,0.816,24.1782578125,49.38917968749999,Misalignment,Misalignment_s2
-0.3295019531249999,0.3406936714034691,0.0866062389276044,0.624,0.646701171875,0.653764691218771,0.0958429224297585,1.125,-2.056919921875,2.0570054534557936,0.0187582126179147,2.15,0.725037109375,0.7259467727022932,0.0363305219618337,0.83,24.177943359375003,49.3810546875,Misalignment,Misalignment_s2
-0.343826171875,0.356024520201032,0.0923960092112097,0.778,0.6494453125,0.6553573184483027,0.0878293852621509,1.059,-2.059904296875,2.0599809090627814,0.0177660749474065,2.106,0.733896484375,0.7350864067513595,0.0418087982683116,0.833,24.178076171875,49.40085937499998,Misalignment,Misalignment_s2
-0.335560546875,0.3448798052628263,0.0796316486020221,0.719,0.6479375,0.6534245395653961,0.0845022189057778,0.978,-2.05792578125,2.05801873681795,0.0195601625843741,2.109,0.72732421875,0.7281905898569756,0.0355107867549023,0.805,24.177853515625003,49.4176953125,Misalignment,Misalignment_s2
-0.3283144531249999,0.3394720424101593,0.0863185231995843,0.736,0.65944140625,0.664847333274715,0.0846109229681514,1.081,-2.060064453125,2.0601529643034096,0.0190967352948004,2.15,0.720234375,0.7212389324324152,0.0380531565656434,0.831,24.177650390625,49.4301171875,Misalignment,Misalignment_s2
-0.3313671875,0.3430351316738564,0.0887067562863159,0.822,0.6474824218749999,0.6531658554805395,0.0859776024817482,1.093,-2.0588828125,2.0589739082094995,0.0193679911087816,2.155,0.7230429687500001,0.7238670458033022,0.0345306435095919,0.801,24.177945312500004,49.4183203125,Misalignment,Misalignment_s2
-0.3377558593749999,0.3464885826266502,0.0773001768981172,0.726,0.64923046875,0.6552174794009238,0.0883727546201614,1.122,-2.0602167968750003,2.060289581151913,0.0173178542908753,2.136,0.731115234375,0.7322097747892163,0.0400208490872422,0.835,24.17783984375,49.42839843749999,Misalignment,Misalignment_s2
-0.334736328125,0.3444652757127704,0.0812890940118496,0.717,0.6508007812500001,0.6562554285489759,0.0844365479184792,0.99,-2.058857421875,2.0589705222096124,0.021580725621565,2.15,0.723845703125,0.7249228366803083,0.0395033822362005,0.821,24.17764453125,49.441328125,Misalignment,Misalignment_s2
-0.3395039062499999,0.3502993753116754,0.0862945536215421,0.661,0.64333984375,0.6486520608876148,0.0828452867547429,1.188,-2.06061328125,2.060669613939241,0.0152368943229386,2.109,0.724853515625,0.7257071053354617,0.0351878334151575,0.806,24.178318359375,49.4586328125,Misalignment,Misalignment_s2
-0.33644921875,0.346533762334206,0.082991394975712,0.687,0.6458613281250001,0.6521054377576719,0.0900258117749353,1.029,-2.057458984375,2.0575619707974475,0.0205861916455789,2.15,0.719810546875,0.7210816866542409,0.0427969091832392,0.831,24.178205078125004,49.4551171875,Misalignment,Misalignment_s2
-0.331306640625,0.3440605216791444,0.0928092261356709,0.719,0.6499453125000001,0.6554221713187997,0.0845536126698755,1.024,-2.0598515625,2.059948518394938,0.0199859676725595,2.153,0.7101171875,0.7111548816010476,0.0384037191179427,0.828,24.178498046875,49.448046875,Misalignment,Misalignment_s2
-0.336322265625,0.3456166336012707,0.0796127569346894,0.604,0.646720703125,0.6518553553487729,0.0816562088660783,1.063,-2.056802734375,2.056888252483135,0.0187562008586012,2.109,0.727689453125,0.7286026370624629,0.0364672804718617,0.815,24.1783671875,49.479765625,Misalignment,Misalignment_s2
-0.334796875,0.3464215222727219,0.0889883339769004,0.629,0.6480234375,0.6531740143091656,0.0818652393842074,0.951,-2.05821484375,2.058300869345879,0.0188182283215792,2.155,0.715423828125,0.7166767148944321,0.0423587042158451,0.827,24.178361328125,49.488046875,Misalignment,Misalignment_s2
-0.335001953125,0.3479365092270786,0.0939867323379225,0.746,0.6518515624999999,0.657849286382337,0.0886297019066328,1.139,-2.0570703125,2.0571790131603764,0.0211476149636866,2.153,0.721130859375,0.722290441873541,0.0409116863371454,0.842,24.17849609375,49.476328125,Misalignment,Misalignment_s2
-0.332619140625,0.3428287114443961,0.0830423547384795,0.626,0.653865234375,0.6597782046240046,0.0881336177210564,1.071,-2.05829296875,2.058383587232345,0.0193144241905246,2.143,0.7283066406250001,0.7293696457065683,0.0393639085921621,0.831,24.177927734375,49.50261718749999,Misalignment,Misalignment_s2
-0.334548828125,0.3467379261821888,0.0911277732270146,0.805,0.6442011718749999,0.650329614443226,0.0890699588904795,1.117,-2.057974609375,2.0580569810161657,0.0184131550037239,2.109,0.720939453125,0.7218458963289014,0.0361635586564835,0.818,24.177583984375,49.51207031249999,Misalignment,Misalignment_s2
-0.339947265625,0.3521960929519591,0.0920757540545321,0.785,0.6392695312500001,0.6454940513378106,0.089426152371134,1.022,-2.05669140625,2.0567665033296194,0.0175757980230617,2.106,0.7190468750000001,0.7203066078934721,0.0425816970978655,0.83,24.177623046875,49.52605468749999,Misalignment,Misalignment_s2
-0.336466796875,0.3471611516779707,0.0855041509814142,0.67,0.6492421875000001,0.655194484485332,0.0881158014785931,1.024,-2.058193359375,2.0582727603161284,0.0180790288463484,2.148,0.714833984375,0.7157554589055714,0.0363077365817156,0.81,24.177685546875,49.538515625,Misalignment,Misalignment_s2
-0.33262109375,0.343621635123576,0.0862498470581467,0.844,0.6489804687499999,0.6554999523264666,0.0922200557418519,1.088,-2.058453125,2.058547462714912,0.0197075728524436,2.175,0.7209121093749999,0.7218837053046528,0.0374408138381504,0.835,24.178015625,49.546640625,Misalignment,Misalignment_s2
-0.3409355468749999,0.3527167966965495,0.0903996213980992,0.707,0.64865234375,0.655046375385934,0.0913010999598681,1.056,-2.058599609375,2.058672169995899,0.0172844379926688,2.138,0.71817578125,0.7194481120536074,0.0427683663874615,0.828,24.1783671875,49.55703125000001,Misalignment,Misalignment_s2
-0.33873046875,0.3499763217437002,0.0880062231984493,0.783,0.652814453125,0.6587341302049523,0.0881132458145889,1.059,-2.057369140625,2.0574532322107286,0.0186016649341927,2.106,0.7148867187500001,0.7159379692272578,0.0387834389412336,0.827,24.178228515625,49.5621484375,Misalignment,Misalignment_s2
-0.333275390625,0.3432605862579113,0.0821909002376702,0.739,0.6534687499999999,0.6595609868029643,0.0894387392908548,1.093,-2.055224609375,2.055340382489145,0.021814969860251,2.153,0.723265625,0.7246152535138907,0.0442052182254468,0.88,24.178392578125,49.56222656250001,Misalignment,Misalignment_s2
-0.334599609375,0.3487737699112779,0.0984187176517882,0.729,0.65166796875,0.6582163932268019,0.0926157590140523,1.071,-2.0546152343749995,2.0547041791148124,0.019118115650838,2.148,0.7104179687500001,0.7113779679475953,0.0369448637617466,0.811,24.178138671875,49.57781250000001,Misalignment,Misalignment_s2
-0.33598046875,0.3480814829174342,0.0909826542178797,0.741,0.65027734375,0.6564358219058813,0.0897071038808763,1.029,-2.056279296875,2.0563427557916687,0.0161549540429744,2.096,0.706021484375,0.7072032435830417,0.0408667509755379,0.8,24.178201171875003,49.56953125000002,Misalignment,Misalignment_s2
-0.342041015625,0.3558536858079806,0.0981824288421482,0.726,0.6524433593750001,0.6590216811091081,0.0928829315823935,1.051,-2.058458984375,2.058548707998702,0.0192195954423735,2.109,0.7243808593750001,0.7251761168093065,0.0339524809367662,0.814,24.17820703125,49.59003906250001,Misalignment,Misalignment_s2
-0.3412441406249999,0.3509751788543956,0.0820732152469989,0.656,0.6439921875,0.6499603443432146,0.0878778223314326,1.005,-2.0574296875,2.057500620823114,0.0170846621609074,2.15,0.717994140625,0.7192244425964157,0.0420501231424204,0.821,24.1779375,49.59125000000001,Misalignment,Misalignment_s2
-0.336974609375,0.3492495833703671,0.0917789960772134,0.77,0.6486679687499999,0.6544572417278306,0.0868570524928691,1.129,-2.058,2.058083579335701,0.0185477635107309,2.138,0.72317578125,0.7240560476622304,0.0356924301456506,0.825,24.17809765625,49.58414062500002,Misalignment,Misalignment_s2
-0.335994140625,0.3484918203173856,0.0924904659615937,0.714,0.64484765625,0.6512826107478228,0.0913265530466459,1.19,-2.056421875,2.0565140275020006,0.0194683675223264,2.099,0.723220703125,0.7241663431685602,0.0369960423492245,0.82,24.177625,49.59000000000002,Misalignment,Misalignment_s2
-0.339666015625,0.351721211397429,0.0912951717031752,0.753,0.645125,0.651710798471032,0.0924159034947448,1.095,-2.0548046875,2.054896591072164,0.0194344083529019,2.128,0.71028125,0.7110308674953922,0.0326410849955619,0.795,24.1776875,49.5762890625,Misalignment,Misalignment_s2
-0.33705078125,0.3490137275684869,0.0905944418273806,0.741,0.648052734375,0.653168277573341,0.0815870841322981,0.888,-2.05591796875,2.055993652333952,0.0176409809357083,2.121,0.716763671875,0.7175294078794785,0.0331404564262825,0.805,24.177869140625,49.6,Misalignment,Misalignment_s2
-0.32798046875,0.3411972543943605,0.0940445560613705,0.609,0.6481582031249999,0.6539820020339818,0.0870827348338707,1.173,-2.0563125,2.056394423119626,0.0183555381629087,2.099,0.718734375,0.7196847725740764,0.0369739106446609,0.807,24.178134765625003,49.59960937500001,Misalignment,Misalignment_s2
-0.335794921875,0.3481261361067637,0.0918345092195066,0.668,0.64799609375,0.6534191293448256,0.0840096487225795,1.056,-2.057302734375,2.057388528363232,0.0187887139999839,2.14,0.71268359375,0.7138861242785854,0.0414185180454945,0.81,24.17815625,49.624375,Misalignment,Misalignment_s2
-0.337369140625,0.3455299230665485,0.0746524660565474,0.59,0.6518242187500001,0.6569869909290442,0.0822015456116985,1.095,-2.0569433593750004,2.0570153899407573,0.0172142608384618,2.118,0.71449609375,0.7155311401329785,0.0384726463346519,0.808,24.17816015625,49.630078125,Misalignment,Misalignment_s2
-0.336423828125,0.348909800418568,0.0925043604261196,0.758,0.644396484375,0.6505114799501043,0.0889851474798765,1.061,-2.05566015625,2.055754055883449,0.0196484169203421,2.104,0.708478515625,0.709490275600642,0.0378766956012748,0.813,24.178212890625005,49.626484375,Misalignment,Misalignment_s2
-0.335224609375,0.3472810883086998,0.0907117168079937,0.729,0.644607421875,0.6499020464053602,0.082788535350861,1.034,-2.05709765625,2.057182119657251,0.0186415151813589,2.116,0.71159765625,0.712596325725512,0.0377133803444723,0.817,24.178203125,49.645703125,Misalignment,Misalignment_s2
-0.3382636718749999,0.3481226295924685,0.0822621025990542,0.729,0.6454609375,0.6508361659002594,0.0834739061346184,1.029,-2.054482421875,2.0545922045391696,0.0212392363271263,2.15,0.72069140625,0.7216096481997729,0.0363920504011172,0.822,24.178044921875003,49.661953125,Misalignment,Misalignment_s2
-0.33869921875,0.349342378843807,0.0855741600857972,0.741,0.646984375,0.6516625252958774,0.0779439887410143,1.127,-2.057205078125,2.057294769248716,0.0192102606655309,2.133,0.7188417968749999,0.7200177799996503,0.0411348341572716,0.844,24.177865234375,49.667929687500006,Misalignment,Misalignment_s2
-0.34128125,0.3535405685260886,0.0922932391466866,0.724,0.644654296875,0.649666234921344,0.0805422517531908,0.985,-2.05642578125,2.05651129228908,0.0187537069089593,2.123,0.712556640625,0.7135076742207297,0.036827096995142,0.799,24.178072265625,49.6723046875,Misalignment,Misalignment_s2
-0.3393828125,0.3522877962777734,0.094477499891984,0.741,0.64651171875,0.6523669943463571,0.0872083300575174,1.061,-2.05776171875,2.057847057416744,0.0187408795363477,2.138,0.7092109375,0.7098843050543517,0.0309123388450484,0.803,24.177919921875,49.67644531249999,Misalignment,Misalignment_s2
-0.3318828125,0.344228717797121,0.0913630610440556,0.78,0.65353515625,0.6584316682228688,0.0801502418214573,1.015,-2.05487890625,2.054976879812155,0.0200663203229618,2.116,0.71184765625,0.7126825040384392,0.0344857340632591,0.803,24.17787109375,49.6807421875,Misalignment,Misalignment_s2
-0.342771484375,0.3536806662398653,0.0871649193840855,0.702,0.64547265625,0.6507102549810476,0.0823946962557016,1.059,-2.056904296875,2.057066721826707,0.0258497880849508,2.123,0.7197207031249999,0.7205423074302265,0.0343995100274788,0.804,24.17803125,49.6878125,Misalignment,Misalignment_s2
-0.3354082031249999,0.345572444580185,0.0831964646459435,0.795,0.64296484375,0.6485054934231476,0.0845906892130457,1.056,-2.05570703125,2.055807449527132,0.0203192322827788,2.148,0.703896484375,0.7049132966963916,0.0378483175833534,0.836,24.177916015625,49.69425781250001,Misalignment,Misalignment_s2
-0.334255859375,0.3466103241348633,0.091715523606177,0.697,0.6509921875,0.6565238892740309,0.0850458053137533,1.042,-2.05596875,2.056045034427444,0.0177110874083863,2.114,0.7087109375,0.7098441482774581,0.0400939136480974,0.811,24.1782734375,49.72593750000001,Misalignment,Misalignment_s2
-0.334796875,0.346971022745416,0.0911040235951979,0.758,0.6496718750000001,0.6558227537795559,0.0896099280715277,1.083,-2.05712109375,2.05719930974128,0.0179389422431678,2.158,0.7069902343750001,0.708164100034819,0.040757834541442,0.805,24.178271484375003,49.7283203125,Misalignment,Misalignment_s2
-0.3374765625,0.3503840805548248,0.0942261835661064,0.726,0.6479140624999999,0.6534763827503638,0.0850808464182514,1.039,-2.05445703125,2.0545598401406444,0.0205534295480468,2.128,0.713072265625,0.714089456548075,0.0381011279302128,0.821,24.17798828125,49.80589843749999,Misalignment,Misalignment_s2
-0.3409472656249999,0.3521441272094779,0.088093407193505,0.78,0.6494160156250001,0.6551537137740082,0.0865172082398915,1.212,-2.053900390625,2.053993967078987,0.0196061772752215,2.133,0.70234765625,0.7035122961123352,0.0404638176817491,0.827,24.1779609375,49.8028125,Misalignment,Misalignment_s2
-0.34059375,0.351197037822075,0.085646113957012,0.836,0.6445273437500001,0.6502625311172403,0.0861734444801258,0.983,-2.05572265625,2.055794857492778,0.0172295291344347,2.114,0.7134843750000001,0.7147620971125637,0.0427188728738174,0.846,24.177927734375,49.81246093750001,Misalignment,Misalignment_s2
-0.3361035156249999,0.3455531938292931,0.0802585606034669,0.69,0.646466796875,0.6521897086091017,0.0862096082452674,1.059,-2.053697265625,2.0537990422286634,0.020446198271884,2.121,0.7077207031249999,0.7091591370352814,0.0451451881032808,0.849,24.17825,49.826015625,Misalignment,Misalignment_s2
-0.334009765625,0.3466003388946338,0.0925703591275715,0.702,0.6480078125,0.6533106404833385,0.0830702588638969,0.995,-2.0557734375,2.055901627024017,0.0229580850558924,2.155,0.716693359375,0.7174660828764834,0.0332897687871529,0.81,24.178255859375,49.831484375,Misalignment,Misalignment_s2
-0.334322265625,0.3451698036610024,0.0858534569294792,0.822,0.644912109375,0.6501403018652012,0.0822847694951078,1.056,-2.05476953125,2.054874681587968,0.020787748264429,2.104,0.7173671875000001,0.7185413555860929,0.0410609058088085,0.836,24.178123046875,49.8433984375,Misalignment,Misalignment_s2
-0.3384746093749999,0.3482725029745027,0.0820285019768504,0.778,0.6492949218749999,0.6550680352905147,0.0867769283088117,1.1,-2.055423828125,2.0555095565599726,0.0187729562228611,2.123,0.7098144531249999,0.7107728861620461,0.0368990221819247,0.815,24.1781171875,49.8831640625,Misalignment,Misalignment_s2
-0.33518359375,0.3465885754392375,0.0881793575948189,0.658,0.6485058593749999,0.6544425003987172,0.0879496258344384,1.1,-2.05371875,2.0538297772469485,0.0213553226313137,2.109,0.7121445312500001,0.7132705564642003,0.0400631168216824,0.815,24.178017578125,49.873671875,Misalignment,Misalignment_s2
-0.3380800781249999,0.348272587095044,0.0836400364470801,0.678,0.647142578125,0.6528735116893815,0.0863151541929531,1.02,-2.056265625,2.05635581984551,0.0192597314586516,2.143,0.72366015625,0.7249923733435063,0.0439308509190931,0.84,24.177697265625,49.893476562499984,Misalignment,Misalignment_s2
-0.33772265625,0.3500387813335831,0.0920356229562463,0.707,0.6474394531250001,0.6532414773530345,0.0868710669416229,1.093,-2.054607421875,2.054697443417005,0.0192334594012822,2.138,0.71654296875,0.7176329798371867,0.0395381800913563,0.823,24.178427734375,49.92484375,Misalignment,Misalignment_s2
-0.343130859375,0.355318345928162,0.0922623449609805,0.897,0.6428203125,0.6487087113547189,0.0872068691382871,1.02,-2.054494140625,2.054593931804865,0.0202497097983582,2.126,0.704140625,0.7053535599479526,0.0413476088287989,0.816,24.17855078125,49.93542968749999,Misalignment,Misalignment_s2
